datetime	open	high	low	close	volume
27.06.2024 13:06	174.4	174.4	174.4	174.4	30
27.06.2024 13:08	174.2	174.2	174.2	174.2	10
27.06.2024 13:13	174.2	174.2	174.2	174.2	1
27.06.2024 13:18	174.2	174.2	174.0	174.0	300
27.06.2024 13:20	174.4	174.4	174.4	174.4	14
27.06.2024 13:21	174.2	174.2	174.2	174.2	10
27.06.2024 13:23	174.2	174.2	174.2	174.2	625
27.06.2024 13:25	174.4	174.4	174.4	174.4	6
27.06.2024 13:26	174.4	174.4	174.4	174.4	50
27.06.2024 13:27	174.4	174.4	174.4	174.4	88
27.06.2024 13:28	174.4	174.6	174.4	174.6	593
27.06.2024 13:29	174.6	174.8	174.6	174.8	118
27.06.2024 13:30	174.8	175.6	174.8	175.6	5323
27.06.2024 13:31	175.6	175.6	175.2	175.6	1772
27.06.2024 13:32	175.6	175.8	175.6	175.8	2746
27.06.2024 13:33	175.8	176.0	175.8	176.0	2103
27.06.2024 13:34	176.0	176.8	176.0	176.8	8634
27.06.2024 13:35	176.2	176.2	175.6	176.0	1358
27.06.2024 13:36	176.0	176.8	176.0	176.6	487
27.06.2024 13:37	176.4	177.0	176.4	177.0	1654
27.06.2024 13:38	177.0	177.0	176.4	176.6	3760
27.06.2024 13:39	176.8	177.4	176.8	177.4	3181
27.06.2024 13:40	177.4	178.0	176.8	177.2	10891
27.06.2024 13:41	177.0	177.0	176.8	177.0	777
27.06.2024 13:42	177.2	177.6	177.0	177.6	206
27.06.2024 13:43	177.8	177.8	177.0	177.2	2437
27.06.2024 13:44	177.2	177.2	176.4	176.6	1572
27.06.2024 13:45	176.4	176.6	176.4	176.6	370
27.06.2024 13:46	176.4	176.4	176.2	176.2	365
27.06.2024 13:47	176.2	177.4	176.0	177.4	1004
27.06.2024 13:48	177.6	177.8	176.8	176.8	1204
27.06.2024 13:49	176.4	176.8	176.4	176.8	1745
27.06.2024 13:50	176.8	177.0	176.6	177.0	711
27.06.2024 13:51	176.8	177.4	176.8	177.4	387
27.06.2024 13:52	176.4	176.4	176.4	176.4	1363
27.06.2024 13:53	176.4	176.4	176.0	176.0	100
27.06.2024 13:55	176.6	176.6	176.6	176.6	1
27.06.2024 13:56	176.4	176.8	176.2	176.8	2431
27.06.2024 13:57	177.0	177.0	177.0	177.0	9
27.06.2024 13:58	176.8	177.0	176.8	177.0	41
27.06.2024 13:59	176.8	177.0	176.8	177.0	30
27.06.2024 14:00	176.8	177.0	176.8	177.0	440
27.06.2024 14:01	177.0	177.0	177.0	177.0	1566
27.06.2024 14:02	177.0	177.0	177.0	177.0	223
27.06.2024 14:03	176.8	176.8	176.6	176.6	1795
27.06.2024 14:04	176.6	177.2	176.6	176.6	5107
27.06.2024 14:05	176.6	176.6	176.6	176.6	790
27.06.2024 14:06	176.4	176.4	176.2	176.2	140
27.06.2024 14:08	176.6	177.0	176.6	176.6	386
27.06.2024 14:10	176.4	176.4	176.2	176.2	2001
27.06.2024 14:12	176.2	176.8	176.2	176.8	6
27.06.2024 14:16	176.2	176.4	176.2	176.4	62
27.06.2024 14:18	176.2	176.2	175.8	175.8	2328
27.06.2024 14:19	175.8	175.8	175.8	175.8	2
27.06.2024 14:20	175.8	175.8	175.8	175.8	500
27.06.2024 14:22	175.8	176.0	175.4	176.0	2814
27.06.2024 14:23	176.2	176.8	176.2	176.8	705
27.06.2024 14:24	175.8	176.8	175.8	176.6	171
27.06.2024 14:25	176.6	176.6	176.2	176.2	20
27.06.2024 14:26	176.2	176.4	176.2	176.2	569
27.06.2024 14:27	176.4	176.4	176.4	176.4	1
27.06.2024 14:28	176.4	176.4	176.4	176.4	1
27.06.2024 14:29	176.2	176.8	176.0	176.4	1057
27.06.2024 14:30	176.4	176.4	176.4	176.4	407
27.06.2024 14:31	176.4	176.4	176.0	176.0	1282
27.06.2024 14:32	176.0	176.0	176.0	176.0	116
27.06.2024 14:33	176.0	176.0	175.8	175.8	82
27.06.2024 14:34	176.0	176.2	176.0	176.2	38
27.06.2024 14:35	176.2	176.4	176.2	176.4	90
27.06.2024 14:36	176.6	176.6	176.6	176.6	1
27.06.2024 14:37	176.6	176.6	176.0	176.0	105
27.06.2024 14:38	176.0	176.4	175.8	176.0	517
27.06.2024 14:39	176.0	176.0	176.0	176.0	4
27.06.2024 14:40	176.2	176.2	176.2	176.2	1
27.06.2024 14:41	176.4	176.4	176.0	176.0	152
27.06.2024 14:42	176.0	176.4	175.8	176.4	53
27.06.2024 14:43	176.0	176.0	176.0	176.0	1
27.06.2024 14:44	176.2	176.4	176.2	176.4	59
27.06.2024 14:46	176.2	176.4	176.0	176.0	1218
27.06.2024 14:47	175.8	176.0	175.8	176.0	9
27.06.2024 14:48	175.8	176.0	175.8	176.0	14513
27.06.2024 14:49	176.2	176.2	176.2	176.2	2
27.06.2024 14:52	175.8	175.8	175.8	175.8	46
27.06.2024 14:55	175.8	175.8	175.8	175.8	241
27.06.2024 14:56	175.8	175.8	175.8	175.8	16
27.06.2024 14:59	176.0	176.0	176.0	176.0	3
27.06.2024 15:00	176.0	176.0	176.0	176.0	2
27.06.2024 15:01	176.0	176.0	176.0	176.0	10
27.06.2024 15:03	176.0	176.0	176.0	176.0	84
27.06.2024 15:04	176.2	176.2	176.2	176.2	1
27.06.2024 15:06	176.2	176.2	176.2	176.2	8
27.06.2024 15:14	176.2	176.4	175.8	175.8	99
27.06.2024 15:17	176.4	176.4	176.4	176.4	401
27.06.2024 15:18	176.4	176.4	176.4	176.4	1
27.06.2024 15:19	176.4	176.4	176.4	176.4	10
27.06.2024 15:21	176.4	176.4	176.2	176.2	2
27.06.2024 15:22	176.2	176.2	176.2	176.2	4
27.06.2024 15:26	176.4	176.4	176.4	176.4	110
27.06.2024 15:27	176.4	176.4	176.4	176.4	1
27.06.2024 15:28	176.4	176.4	176.2	176.2	3
27.06.2024 15:32	176.2	176.2	176.2	176.2	4
27.06.2024 15:34	176.2	176.2	176.2	176.2	26
27.06.2024 15:35	176.2	176.4	175.8	176.2	11
27.06.2024 15:36	176.4	176.4	176.4	176.4	1
27.06.2024 15:39	176.2	176.2	176.2	176.2	40
27.06.2024 15:40	176.2	176.2	176.2	176.2	110
27.06.2024 15:41	176.4	176.4	176.4	176.4	10
27.06.2024 15:44	176.2	176.4	176.2	176.4	46
27.06.2024 15:45	176.4	176.4	176.4	176.4	100
27.06.2024 15:46	176.4	176.4	176.4	176.4	1
27.06.2024 15:47	176.2	176.2	176.2	176.2	45
27.06.2024 15:50	176.2	176.2	176.2	176.2	1
27.06.2024 15:51	176.2	176.2	176.2	176.2	200
27.06.2024 15:52	176.2	176.2	176.2	176.2	7
27.06.2024 15:55	176.2	176.2	176.2	176.2	2
27.06.2024 15:57	176.2	176.4	176.2	176.4	3
27.06.2024 15:58	176.4	176.4	176.4	176.4	10
27.06.2024 16:00	176.4	176.4	176.4	176.4	11
27.06.2024 16:03	176.4	176.4	176.4	176.4	1001
27.06.2024 16:04	176.4	176.4	176.2	176.2	300
27.06.2024 16:05	176.4	176.4	176.4	176.4	1
27.06.2024 16:06	176.2	176.2	176.2	176.2	102
27.06.2024 16:07	176.4	176.4	176.2	176.2	11
27.06.2024 16:13	176.2	176.4	176.2	176.4	6
27.06.2024 16:14	176.4	176.4	176.4	176.4	100
27.06.2024 16:15	176.4	176.4	176.4	176.4	2
27.06.2024 16:16	176.4	176.4	176.2	176.2	96
27.06.2024 16:17	176.2	176.2	176.2	176.2	1
27.06.2024 16:18	176.4	176.4	176.4	176.4	100
27.06.2024 16:20	176.4	176.4	176.4	176.4	5
27.06.2024 16:23	176.2	176.2	176.2	176.2	111
27.06.2024 16:24	176.4	176.4	176.2	176.2	101
27.06.2024 16:25	176.4	176.4	176.4	176.4	1
27.06.2024 16:26	176.2	176.2	176.2	176.2	1
27.06.2024 16:27	176.4	176.4	176.4	176.4	1
27.06.2024 16:28	176.2	176.4	176.2	176.4	2
27.06.2024 16:33	176.4	176.4	176.2	176.2	2
27.06.2024 16:34	176.2	176.2	176.2	176.2	11
27.06.2024 16:36	176.2	176.2	175.4	175.4	1842
27.06.2024 16:37	176.0	176.0	176.0	176.0	1
27.06.2024 16:39	175.8	175.8	175.8	175.8	1
27.06.2024 16:42	176.0	176.0	176.0	176.0	115
27.06.2024 16:44	175.8	175.8	175.8	175.8	1
27.06.2024 16:46	175.8	175.8	175.4	175.4	4
27.06.2024 16:47	176.0	176.0	176.0	176.0	1000
27.06.2024 16:49	176.0	176.2	176.0	176.2	24
27.06.2024 16:50	176.2	176.2	176.2	176.2	39
27.06.2024 16:52	176.2	176.2	175.8	176.0	175
27.06.2024 16:53	176.2	176.2	176.2	176.2	51
27.06.2024 16:54	176.2	176.2	176.2	176.2	115
27.06.2024 16:55	176.2	176.2	176.2	176.2	110
27.06.2024 16:56	176.2	176.2	176.2	176.2	100
27.06.2024 17:00	176.2	176.2	176.2	176.2	1
27.06.2024 17:06	176.0	176.0	176.0	176.0	1
27.06.2024 17:07	176.0	176.0	176.0	176.0	49
27.06.2024 17:08	176.0	176.0	176.0	176.0	1
27.06.2024 17:09	176.2	176.2	176.2	176.2	107
27.06.2024 17:15	176.2	176.2	176.2	176.2	18
27.06.2024 17:16	176.2	176.2	176.0	176.0	2
27.06.2024 17:18	176.2	176.2	176.2	176.2	1
27.06.2024 17:19	176.2	176.2	176.0	176.0	3
27.06.2024 17:22	175.8	176.0	175.8	176.0	3
27.06.2024 17:30	176.2	176.2	176.2	176.2	46
27.06.2024 17:31	176.2	176.2	176.2	176.2	3
27.06.2024 17:32	176.2	176.2	176.2	176.2	2
27.06.2024 17:36	176.2	176.2	176.2	176.2	19
27.06.2024 17:39	176.0	176.0	176.0	176.0	1
27.06.2024 17:40	176.0	176.0	175.8	175.8	100
27.06.2024 17:41	175.6	175.6	175.6	175.6	6
27.06.2024 17:43	175.6	175.6	175.6	175.6	624
27.06.2024 17:45	175.6	175.6	175.6	175.6	46
27.06.2024 17:49	175.6	176.0	175.6	176.0	5
27.06.2024 17:51	175.6	176.0	175.4	175.4	2280
27.06.2024 17:52	176.0	176.0	176.0	176.0	1
27.06.2024 17:57	175.2	175.2	175.2	175.2	17
27.06.2024 17:59	175.6	175.6	175.4	175.4	5
27.06.2024 18:02	175.8	176.0	175.4	175.8	575
27.06.2024 18:03	175.8	175.8	175.8	175.8	1
27.06.2024 18:04	175.2	175.2	175.2	175.2	9
27.06.2024 18:05	175.2	175.2	175.2	175.2	8
27.06.2024 18:06	175.8	175.8	175.8	175.8	77
27.06.2024 18:07	176.0	176.0	176.0	176.0	100
27.06.2024 18:11	175.8	175.8	175.2	175.8	3005
27.06.2024 18:15	175.6	175.6	175.6	175.6	69
27.06.2024 18:16	175.6	175.6	175.6	175.6	1
27.06.2024 18:18	176.0	176.0	176.0	176.0	1
27.06.2024 18:23	176.0	176.0	176.0	176.0	10
27.06.2024 18:26	176.0	176.0	176.0	176.0	181
27.06.2024 18:27	176.2	176.2	175.6	175.6	201
27.06.2024 18:28	176.0	176.2	176.0	176.2	2
27.06.2024 18:30	176.0	176.0	176.0	176.0	1
27.06.2024 18:31	176.0	176.0	176.0	176.0	4
27.06.2024 18:32	176.0	176.0	176.0	176.0	1
27.06.2024 18:33	176.0	176.0	176.0	176.0	5
27.06.2024 18:36	176.2	176.2	176.2	176.2	225
27.06.2024 18:37	176.0	176.2	176.0	176.0	4
27.06.2024 18:38	176.2	176.2	176.2	176.2	2
27.06.2024 18:45	176.0	176.0	176.0	176.0	7
27.06.2024 18:48	176.0	176.0	176.0	176.0	1
27.06.2024 19:04	176.0	176.0	176.0	176.0	123
27.06.2024 19:06	175.6	175.6	175.6	175.6	1
27.06.2024 19:08	176.0	176.0	176.0	176.0	200
27.06.2024 19:19	176.0	176.0	176.0	176.0	5
27.06.2024 19:20	176.0	176.0	176.0	176.0	6
27.06.2024 19:21	176.0	176.0	176.0	176.0	23
27.06.2024 19:25	176.0	176.0	176.0	176.0	2
27.06.2024 19:29	176.0	176.0	176.0	176.0	379
27.06.2024 19:31	176.2	176.2	176.2	176.2	100
27.06.2024 19:32	176.2	176.2	176.2	176.2	11
27.06.2024 19:36	175.6	176.2	175.6	176.2	7
27.06.2024 19:44	176.0	176.0	176.0	176.0	10
27.06.2024 19:45	176.0	176.0	176.0	176.0	3
27.06.2024 19:58	175.6	175.6	175.6	175.6	27
27.06.2024 20:02	175.6	175.6	175.4	175.4	472
27.06.2024 20:20	175.8	175.8	175.8	175.8	1
27.06.2024 20:30	175.6	175.6	175.6	175.6	1
27.06.2024 20:31	175.8	175.8	175.6	175.8	62
27.06.2024 20:32	175.8	175.8	175.8	175.8	1
27.06.2024 20:33	175.8	175.8	175.8	175.8	1
27.06.2024 20:43	175.6	175.6	175.6	175.6	53
27.06.2024 20:45	175.8	175.8	175.8	175.8	3
27.06.2024 20:48	175.6	175.6	175.4	175.4	80
27.06.2024 20:50	175.8	175.8	175.8	175.8	1
27.06.2024 20:54	175.8	175.8	175.8	175.8	2
27.06.2024 21:01	175.8	176.0	175.8	176.0	324
27.06.2024 21:06	175.4	175.8	175.4	175.8	5
27.06.2024 21:07	175.8	176.0	175.8	176.0	23
27.06.2024 21:09	175.4	175.4	175.4	175.4	20
27.06.2024 21:13	176.0	176.0	176.0	176.0	19
27.06.2024 21:43	175.4	175.4	175.4	175.4	100
27.06.2024 21:45	175.8	175.8	175.8	175.8	5
27.06.2024 21:54	175.8	175.8	175.8	175.8	5
27.06.2024 22:02	175.8	175.8	175.8	175.8	10
27.06.2024 22:04	175.8	175.8	175.8	175.8	4
27.06.2024 22:10	175.8	175.8	175.8	175.8	2
27.06.2024 22:15	175.6	175.6	175.6	175.6	155
27.06.2024 22:20	175.8	175.8	175.8	175.8	137
27.06.2024 22:24	175.8	175.8	175.8	175.8	17
27.06.2024 23:00	175.8	175.8	175.8	175.8	1
27.06.2024 23:10	175.8	175.8	175.8	175.8	200
27.06.2024 23:23	175.8	175.8	175.8	175.8	100
27.06.2024 23:30	175.6	175.6	175.6	175.6	6
27.06.2024 23:46	175.4	175.4	175.4	175.4	423
28.06.2024 10:00	176.4	176.4	175.0	175.0	52
28.06.2024 10:01	174.8	175.8	174.6	174.8	109
28.06.2024 10:02	174.8	174.8	174.8	174.8	5
28.06.2024 10:03	175.0	175.6	175.0	175.6	78
28.06.2024 10:05	175.2	175.2	175.2	175.2	10
28.06.2024 10:09	175.6	175.6	175.2	175.2	15
28.06.2024 10:10	175.2	175.2	175.2	175.2	1
28.06.2024 10:11	175.4	176.6	175.2	176.6	2458
28.06.2024 10:12	176.8	177.8	176.8	177.0	7248
28.06.2024 10:13	177.0	177.4	177.0	177.2	1323
28.06.2024 10:14	177.2	177.2	177.0	177.0	148
28.06.2024 10:15	176.8	176.8	175.8	175.8	988
28.06.2024 10:16	176.6	176.6	176.6	176.6	288
28.06.2024 10:17	176.6	176.6	176.6	176.6	1
28.06.2024 10:18	176.6	176.6	176.6	176.6	142
28.06.2024 10:22	176.2	176.6	176.2	176.6	21
28.06.2024 10:24	176.2	176.2	176.2	176.2	3
28.06.2024 10:25	176.6	176.6	176.6	176.6	9
28.06.2024 10:26	176.2	176.6	176.2	176.6	72
28.06.2024 10:29	176.2	176.2	176.2	176.2	133
28.06.2024 10:30	176.6	176.6	176.2	176.2	275
28.06.2024 10:32	176.4	176.4	176.4	176.4	7
28.06.2024 10:33	176.4	176.4	176.4	176.4	15
28.06.2024 10:34	176.6	176.6	176.2	176.2	35
28.06.2024 10:35	176.2	176.2	176.2	176.2	290
28.06.2024 10:36	176.2	176.6	176.2	176.6	5
28.06.2024 10:37	176.2	176.6	176.2	176.6	65
28.06.2024 10:39	176.6	176.6	176.6	176.6	1
28.06.2024 10:40	176.2	176.6	176.2	176.6	201
28.06.2024 10:41	176.2	176.2	176.2	176.2	210
28.06.2024 10:42	176.2	176.2	176.2	176.2	400
28.06.2024 10:43	176.2	176.2	176.2	176.2	50
28.06.2024 10:46	176.2	176.2	176.2	176.2	48
28.06.2024 10:47	176.4	176.4	176.2	176.2	1525
28.06.2024 10:50	176.0	176.0	176.0	176.0	1
28.06.2024 10:51	176.0	176.0	176.0	176.0	1544
28.06.2024 10:52	176.0	176.0	176.0	176.0	13
28.06.2024 10:53	176.0	176.0	176.0	176.0	430
28.06.2024 10:54	176.0	176.0	175.6	175.6	856
28.06.2024 10:55	176.2	176.2	176.2	176.2	1
28.06.2024 10:59	175.8	175.8	175.8	175.8	1
28.06.2024 11:00	176.2	176.2	175.6	176.0	52
28.06.2024 11:07	176.0	177.0	176.0	177.0	11601
28.06.2024 11:08	176.8	176.8	176.8	176.8	20
28.06.2024 11:09	176.6	176.8	176.6	176.8	188
28.06.2024 11:10	176.8	177.2	176.8	177.2	1649
28.06.2024 11:11	177.2	177.2	176.8	177.2	291
28.06.2024 11:12	177.2	177.2	177.0	177.0	63
28.06.2024 11:13	177.0	177.0	177.0	177.0	5
28.06.2024 11:15	177.0	177.0	176.4	176.8	287
28.06.2024 11:19	176.6	176.6	176.2	176.2	500
28.06.2024 11:20	176.4	176.4	176.0	176.0	1908
28.06.2024 11:21	176.0	176.0	176.0	176.0	500
28.06.2024 11:26	176.4	176.4	176.4	176.4	1
28.06.2024 11:28	176.4	176.4	176.2	176.2	23
28.06.2024 11:37	176.4	176.4	176.4	176.4	1
28.06.2024 11:42	176.0	176.0	176.0	176.0	746
28.06.2024 11:44	176.4	176.4	176.4	176.4	1
28.06.2024 11:46	176.4	176.4	176.4	176.4	1
28.06.2024 11:50	176.0	176.0	176.0	176.0	80
28.06.2024 11:51	176.0	176.0	176.0	176.0	8
28.06.2024 11:57	176.0	176.0	175.6	175.6	1725
28.06.2024 11:58	175.6	175.6	175.6	175.6	2
28.06.2024 12:01	176.2	176.4	176.2	176.4	100
28.06.2024 12:02	175.6	175.6	175.6	175.6	44
28.06.2024 12:11	176.2	176.2	176.2	176.2	1
28.06.2024 12:20	175.8	175.8	175.8	175.8	1
28.06.2024 12:21	175.6	176.2	175.6	176.2	106
28.06.2024 12:22	176.2	176.2	176.2	176.2	62
28.06.2024 12:24	176.2	176.2	176.2	176.2	15
28.06.2024 12:31	175.8	175.8	175.6	175.6	535
28.06.2024 12:32	175.6	175.6	175.6	175.6	100
28.06.2024 12:33	176.0	176.0	176.0	176.0	70
28.06.2024 12:36	176.2	176.2	176.2	176.2	44
28.06.2024 12:38	175.6	175.6	175.6	175.6	762
28.06.2024 12:39	175.8	176.2	175.8	176.2	20
28.06.2024 12:41	175.6	176.2	175.4	176.2	5047
28.06.2024 12:42	176.2	176.2	176.0	176.0	24
28.06.2024 12:46	176.0	176.4	176.0	176.4	5
28.06.2024 12:48	176.0	176.0	175.6	175.6	7
28.06.2024 12:49	176.4	176.4	176.4	176.4	3
28.06.2024 12:51	176.4	176.4	176.4	176.4	1000
28.06.2024 12:53	176.0	176.0	176.0	176.0	200
28.06.2024 12:54	176.0	176.0	176.0	176.0	40
28.06.2024 12:55	176.0	176.0	175.6	175.6	1147
28.06.2024 12:56	176.0	176.0	176.0	176.0	697
28.06.2024 12:59	176.0	176.0	175.6	175.6	545
28.06.2024 13:01	175.8	175.8	175.8	175.8	1
28.06.2024 13:03	176.2	176.2	176.2	176.2	1
28.06.2024 13:05	176.4	176.4	176.4	176.4	2
28.06.2024 13:07	176.4	176.4	176.4	176.4	20
28.06.2024 13:10	176.2	176.2	176.0	176.0	31
28.06.2024 13:13	176.2	176.2	176.2	176.2	2
28.06.2024 13:14	176.2	176.2	176.2	176.2	1
28.06.2024 13:15	176.2	176.2	176.2	176.2	4
28.06.2024 13:16	176.2	176.2	176.2	176.2	2
28.06.2024 13:17	176.0	176.0	176.0	176.0	7
28.06.2024 13:18	176.0	176.0	176.0	176.0	78
28.06.2024 13:20	176.0	176.0	176.0	176.0	50
28.06.2024 13:26	176.2	176.2	176.2	176.2	1
28.06.2024 13:27	176.2	176.2	176.2	176.2	1
28.06.2024 13:28	176.0	176.0	176.0	176.0	6
28.06.2024 13:29	176.2	176.2	176.2	176.2	45
28.06.2024 13:30	176.2	176.2	176.2	176.2	15
28.06.2024 13:32	176.2	176.2	176.2	176.2	2
28.06.2024 13:38	176.0	176.2	176.0	176.2	75
28.06.2024 13:39	176.0	176.0	176.0	176.0	15
28.06.2024 13:40	176.0	176.0	176.0	176.0	15
28.06.2024 13:42	176.0	176.2	176.0	176.0	10
28.06.2024 13:43	176.0	176.0	176.0	176.0	63
28.06.2024 13:44	176.0	176.0	176.0	176.0	345
28.06.2024 13:45	176.0	176.0	176.0	176.0	100
28.06.2024 13:47	176.2	176.2	176.2	176.2	1
28.06.2024 13:49	176.0	176.0	176.0	176.0	20
28.06.2024 13:50	176.0	176.0	176.0	176.0	7
28.06.2024 13:55	176.2	176.2	176.2	176.2	2
28.06.2024 13:57	176.0	176.0	176.0	176.0	122
28.06.2024 14:00	176.0	176.0	176.0	176.0	1
28.06.2024 14:01	176.2	176.2	176.2	176.2	3
28.06.2024 14:05	176.0	176.0	176.0	176.0	56
28.06.2024 14:08	176.0	176.0	176.0	176.0	26
28.06.2024 14:10	176.0	176.0	176.0	176.0	10
28.06.2024 14:11	176.2	176.2	175.6	175.6	101
28.06.2024 14:16	176.2	176.2	176.2	176.2	2
28.06.2024 14:17	176.2	176.2	176.2	176.2	64
28.06.2024 14:18	176.2	176.2	176.2	176.2	1
28.06.2024 14:23	175.6	175.6	175.6	175.6	299
28.06.2024 14:24	175.6	175.6	175.6	175.6	5
28.06.2024 14:31	176.0	176.0	176.0	176.0	7
28.06.2024 14:35	176.0	176.0	176.0	176.0	9
28.06.2024 14:37	176.0	176.0	175.6	175.6	110
28.06.2024 14:41	175.6	175.6	175.6	175.6	444
28.06.2024 14:46	175.6	175.6	175.6	175.6	2
28.06.2024 14:54	175.6	175.6	175.4	175.4	534
28.06.2024 14:55	175.8	175.8	175.8	175.8	7
28.06.2024 14:59	175.4	175.4	175.4	175.4	352
28.06.2024 15:01	175.8	175.8	175.8	175.8	1
28.06.2024 15:08	175.8	175.8	175.8	175.8	40
28.06.2024 15:09	175.8	175.8	175.8	175.8	10
28.06.2024 15:17	175.8	175.8	175.8	175.8	1
28.06.2024 15:24	175.4	175.4	175.2	175.2	441
28.06.2024 15:32	175.4	175.8	175.4	175.8	25
28.06.2024 15:36	175.4	175.4	175.4	175.4	100
28.06.2024 15:37	175.6	175.6	175.6	175.6	3
28.06.2024 15:41	175.4	175.4	175.4	175.4	89
28.06.2024 15:43	175.4	175.4	175.4	175.4	1
28.06.2024 15:44	175.4	175.4	175.4	175.4	6
28.06.2024 15:46	175.6	175.6	175.6	175.6	17
28.06.2024 15:48	175.4	175.4	175.4	175.4	100
28.06.2024 15:50	175.8	175.8	175.8	175.8	24
